month,zone,division,station_code,loading_in_mt,earning_in_rs_cr,unloading_in_mt
2022-04,NE,LJN,MLNM,0.0003,0.0128,0.0
2022-04,NE,LJN,NNP,0.0,0.0,0.0003
2022-04,NE,LJN,NTV,0.0,0.0,0.0314
2022-04,NE,LJN,PLK,0.001,0.0248,0.0
2022-04,NE,LJN,SUBR,0.051,9.3779,0.0759
2022-04,NE,LJN,TLR,0.0026,0.3222,0.0
2022-04,NE,LJN,TSG,0.0032,0.0746,0.1263
2022-04,NF,APDJ,BNV,0.0033,0.1343,0.0066
2022-04,NF,APDJ,CBD,0.0,0.0,0.0092
2022-04,NF,APDJ,DBB,0.0,0.0,0.0033
2022-04,NF,APDJ,DDM,0.0025,0.1846,0.0
2022-04,NF,APDJ,DLO,0.1681,18.4151,0.0
2022-04,NF,APDJ,DQG,0.0104,0.4896,0.0288
2022-04,NF,APDJ,FLK,0.0,0.0,0.028
2022-04,NF,APDJ,GOGH,0.0,0.0,0.0085
2022-04,NF,APDJ,HSA,0.007,0.4794,0.0121
2022-04,NF,APDJ,JOQ,0.013,0.3208,0.0
2022-04,NF,APDJ,KOJ,0.0,0.0,0.0138
2022-04,NF,APDJ,NCB,0.0,0.0,0.0493
2022-04,NF,APDJ,NCBD,0.0,0.0,0.0057
2022-04,NF,APDJ,NMZ,0.0025,0.1601,0.0
2022-04,NF,APDJ,NOQ,0.0027,0.3726,0.0
2022-04,NF,APDJ,SNTP,0.0,0.0,0.2817
2022-04,NF,APDJ,SXX,0.0119,0.6399,0.0
2022-04,NF,APDJ,TFGN,0.0,0.0,0.0077
2022-04,NF,KIR,ARR,0.0013,0.1126,0.0052
2022-04,NF,KIR,BORA,0.0,0.0,0.0279
2022-04,NF,KIR,BSNJ,0.0,0.0,0.0077
2022-04,NF,KIR,BTF,0.0078,0.3834,0.0699
2022-04,NF,KIR,CSDJ,0.0,0.0,0.0555
2022-04,NF,KIR,DLK,0.0051,0.0978,0.0209
2022-04,NF,KIR,FCIE,0.0,0.0,0.0467
2022-04,NF,KIR,ION,0.0726,12.2703,0.0275
2022-04,NF,KIR,ISMC,0.0,0.0,0.0158
2022-04,NF,KIR,JAG,0.0051,0.5454,0.0695
2022-04,NF,KIR,JBN,0.0,0.0,0.0317
2022-04,NF,KIR,KIR,0.0157,1.3251,0.0656
2022-04,NF,KIR,KNE,0.0026,0.2575,0.0605
2022-04,NF,KIR,MPCL,0.0,0.0,0.0106
2022-04,NF,KIR,NJP,0.0,0.0,0.12
2022-04,NF,KIR,NRSR,0.0998,11.088,0.0027
2022-04,NF,KIR,PHNJ,0.001,0.6566,0.051
2022-04,NF,KIR,PRNA,0.016,2.3241,0.0488
2022-04,NF,KIR,RMPB,0.0,0.0,0.0033
2022-04,NF,KIR,RNI,0.0,0.0,0.0366
2022-04,NF,KIR,RNX,0.0078,0.9523,0.068
2022-04,NF,KIR,SGUJ,0.0,0.0,0.0033
2022-04,NF,KIR,SJKL,0.0,0.0,0.0191
2022-04,NF,KIR,SM,0.0065,0.1854,0.0
2022-04,NF,LMG,ABSA,0.0,0.0,0.0067
2022-04,NF,LMG,AONI,0.0244,1.687,0.0073
2022-04,NF,LMG,BENA,0.0,0.0,0.0146
2022-04,NF,LMG,BHRB,0.0,0.0,0.0204
2022-04,NF,LMG,BHZ,0.0228,1.0997,0.003
2022-04,NF,LMG,BPB,0.0,0.0,0.0033
2022-04,NF,LMG,BRHU,0.0054,0.8649,0.0079
2022-04,NF,LMG,BXG,0.0097,0.5903,0.0273
2022-04,NF,LMG,BXJ,0.004,0.3162,0.0225
2022-04,NF,LMG,BXP,0.0032,0.0741,0.0
2022-04,NF,LMG,CBZ,0.0,0.0,0.0013
2022-04,NF,LMG,DGU,0.0107,2.2282,0.0
2022-04,NF,LMG,DMFS,0.0,0.0,0.0329
2022-04,NF,LMG,DMR,0.0,0.0,0.0141
2022-04,NF,LMG,DMV,0.0176,1.4992,0.0247
2022-04,NF,LMG,DTC,0.021,1.0494,0.0
2022-04,NF,LMG,HBN,0.0027,0.2153,0.0141
2022-04,NF,LMG,ICDA,0.006,2.3088,0.0386
2022-04,NF,LMG,IODT,0.0,0.0,0.0103
2022-04,NF,LMG,IOMB,0.0,0.0,0.0053
2022-04,NF,LMG,IOPB,0.0,0.0,0.0164
2022-04,NF,LMG,IOSD,0.0,0.0,0.009
2022-04,NF,LMG,IRPN,0.0051,1.8126,0.1073
2022-04,NF,LMG,JRBM,0.0,0.0,0.0317
2022-04,NF,LMG,JRNA,0.0004,0.2702,0.2014
2022-04,NF,LMG,KHKT,0.008,0.5901,0.0013
2022-04,NF,LMG,KMLJ,0.0189,3.1784,0.0053
2022-04,NF,LMG,KUGT,0.0032,0.1176,0.0201
2022-04,NF,LMG,LGT,0.0033,0.077,0.0
2022-04,NF,LMG,LKA,0.012,0.867,0.0475
2022-04,NF,LMG,LLBR,0.014,0.6907,0.0
2022-04,NF,LMG,LMG,0.0,0.0,0.0164
2022-04,NF,LMG,MBG,0.0016,0.0457,0.0
2022-04,NF,LMG,NGC,0.0027,0.1082,0.071
2022-04,NF,LMG,NHGJ,0.0101,0.5431,0.0
2022-04,NF,LMG,NHLG,0.0133,0.8243,0.0
2022-04,NF,LMG,NJN,0.016,1.4628,0.0
2022-04,NF,LMG,PNGM,0.014,0.6736,0.0
2022-04,NF,LMG,POLA,0.0,0.0,0.0181
2022-04,NF,LMG,SBRM,0.0,0.0,0.0123
2022-04,NF,LMG,SCA,0.0027,0.152,0.0711
2022-04,NF,LMG,SCE,0.0106,1.954,0.0132
2022-04,NF,LMG,SCES,0.0065,0.1553,0.0
2022-04,NF,LMG,SIBR,0.0053,0.2946,0.0
2022-04,NF,LMG,STAR,0.0317,1.3839,0.0948
2022-04,NF,LMG,TTLA,0.0,0.0,0.0172
2022-04,NF,LMG,UDPU,0.0059,0.1027,0.03
2022-04,NF,RNY,AZA,0.0013,0.1077,0.1492
2022-04,NF,RNY,BAIS,0.0,0.0,0.0169
2022-04,NF,RNY,BHNG,0.0,0.0,0.0013
2022-04,NF,RNY,BIZ,0.0068,1.8573,0.0571
2022-04,NF,RNY,BKTB,0.0,0.0,0.0051
2022-04,NF,RNY,BPRD,0.0,0.0,0.0233
2022-04,NF,RNY,BRPN,0.0706,11.1849,0.0053
2022-04,NF,RNY,CFCC,0.0,0.0,0.0452
2022-04,NF,RNY,CGS,0.0,0.7457,0.0475
2022-04,NF,RNY,DDNI,0.0161,2.9017,0.0
2022-04,NF,RNY,DKGN,0.0,0.0,0.0132
2022-04,NF,RNY,DMC,0.0,0.0,0.0027
2022-04,NF,RNY,FCAP,0.0,0.0,0.0044
2022-04,NF,RNY,FCBK,0.0,0.0,0.0184
2022-04,NF,RNY,GLPT,0.008,1.199,0.0008
2022-04,NF,RNY,HMY,0.0,0.0,0.0206
2022-04,NF,RNY,IOGM,0.0,0.0,0.0127
2022-04,NF,RNY,JPZ,0.0266,4.6398,0.0066
2022-04,NF,RNY,MSRJ,0.0,0.0,0.0015
2022-04,NF,RNY,MZS,0.0003,0.0683,0.0
2022-04,NF,RNY,NBQ,0.0066,0.6886,0.0413
2022-04,NF,RNY,NHLN,0.0002,0.0483,0.0
2022-04,NF,RNY,NLP,0.0,0.0,0.0052
2022-04,NF,RNY,RNY,0.008,1.7649,0.0292
2022-04,NF,RNY,SPTR,0.0013,0.1877,0.0053
2022-04,NF,RNY,TNL,0.0,0.0,0.0059
2022-04,NF,TSK,BCPL,0.0,0.0,0.0044
2022-04,NF,TSK,BOJ,0.0133,3.4001,0.0
2022-04,NF,TSK,DBRG,0.0,0.0,0.0326
2022-04,NF,TSK,DJOS,0.0,0.0,0.0027
2022-04,NF,TSK,FKG,0.0067,0.5068,0.011
2022-04,NF,TSK,IOGS,0.0214,2.6678,0.0
2022-04,NF,TSK,JTTN,0.0032,0.1065,0.0528
2022-04,NF,TSK,LXA,0.0228,6.6612,0.0
2022-04,NF,TSK,NMFS,0.0105,1.01,0.0
2022-04,NF,TSK,NMGS,0.0053,1.5581,0.0082
2022-04,NF,TSK,NMT,0.0027,0.2676,0.0
2022-04,NF,TSK,NTSK,0.0005,0.1057,0.0534
2022-04,NF,TSK,TTB,0.0,0.0,0.0026
2022-04,NF,TSK,TULI,0.0253,4.866,0.0
2022-04,NR,DLI,ANDI,0.0026,0.5452,0.0819
2022-04,NR,DLI,APLP,0.0,0.0,0.0335
2022-04,NR,DLI,AST,0.0,0.0,0.0027
2022-04,NR,DLI,BGZ,0.0001,0.0123,0.0141
2022-04,NR,DLI,BHD,0.0034,0.405,0.0234
2022-04,NR,DLI,BLZ,0.0617,9.0779,0.0
2022-04,NR,DLI,BPAG,0.1527,12.3926,0.0332
2022-04,NR,DLI,BRZ,0.008,2.1272,0.0
2022-04,NR,DLI,BVH,0.0,0.0,0.0507
2022-04,NR,DLI,CCIL,0.0,0.0,0.0054
2022-04,NR,DLI,CWCB,0.0053,0.7064,0.0125
2022-04,NR,DLI,DEC,0.0,0.0,0.01
2022-04,NR,DLI,DKZ,0.0562,9.8472,0.008
2022-04,NR,DLI,FCP,0.0617,8.8084,0.0
2022-04,NR,DLI,FCPP,0.008,0.6139,0.0
2022-04,NR,DLI,FDB,0.0001,0.0271,0.0178
2022-04,NR,DLI,FDSG,0.0,0.0,0.0543
2022-04,NR,DLI,FN,0.0586,7.6403,0.0674
2022-04,NR,DLI,GDGH,0.2064,16.4053,0.2461
2022-04,NR,DLI,GGN,0.0117,2.1236,0.0073
2022-04,NR,DLI,GHNA,0.023,2.8452,0.0
2022-04,NR,DLI,GZB,0.0138,0.4025,0.3037
2022-04,NR,DLI,HPCA,0.0822,7.9962,0.0171
2022-04,NR,DLI,HSLT,0.0,0.0,0.0145
2022-04,NR,DLI,HSYG,0.0,0.0,0.0583
2022-04,NR,DLI,HTPP,0.0211,3.3595,0.0856
2022-04,NR,DLI,IAGR,0.0238,1.1124,0.0221
2022-04,NR,DLI,IBBM,0.0603,9.533,0.1014
2022-04,NR,DLI,ICB,0.1026,14.2295,0.0359
2022-04,NR,DLI,ICDB,0.0057,0.6367,0.0273
2022-04,NR,DLI,ICOD,0.0,0.0,0.0053
2022-04,NR,DLI,IOBP,0.0,0.0,0.0204
2022-04,NR,DLI,JCY,0.0119,1.7227,0.0149
2022-04,NR,DLI,JHJ,0.0,0.0,0.0053
2022-04,NR,DLI,JHL,0.0791,12.2058,0.0
2022-04,NR,DLI,JIND,0.0001,0.0094,0.0
2022-04,NR,DLI,KKDE,0.0498,6.6407,0.0117
2022-04,NR,DLI,KLE,0.0571,7.6542,0.0141
2022-04,NR,DLI,KUN,0.0506,7.6911,0.0375
2022-04,NR,DLI,MAAP,0.0122,2.8748,0.0
2022-04,NR,DLI,MATP,0.0196,3.788,0.0318
2022-04,NR,DLI,MAUR,0.0279,4.1463,0.0
2022-04,NR,DLI,MOZ,0.0,0.0,0.0366
2022-04,NR,DLI,MSZ,0.0287,5.8762,0.0173
2022-04,NR,DLI,MTSS,0.0202,0.592,0.7355
2022-04,NR,DLI,MXX,0.0,0.0,0.0082
2022-04,NR,DLI,NDLS,0.0,0.0,0.001
2022-04,NR,DLI,NFLD,0.0507,2.3178,0.004
2022-04,NR,DLI,NNO,0.0,0.0,0.0006
2022-04,NR,DLI,NRW,0.0143,1.2993,0.0064
2022-04,NR,DLI,PCRG,0.0089,0.8339,0.0018
2022-04,NR,DLI,PCWD,0.0624,2.0067,0.0865
2022-04,NR,DLI,PDLL,0.1411,10.0132,0.2074
2022-04,NR,DLI,PHDL,0.0016,0.1319,0.0479
2022-04,NR,DLI,PMKM,0.0133,0.7182,0.1272
2022-04,NR,DLI,PNP,0.0,0.0,0.003
2022-04,NR,DLI,PRLN,0.0,0.0,0.002
2022-04,NR,DLI,PRTP,0.0,0.0,0.0745
2022-04,NR,DLI,PSKS,0.0,0.0,0.0162
2022-04,NR,DLI,PWL,0.0,0.0,0.0591
2022-04,NR,DLI,ROK,0.0002,0.0263,0.0056
2022-04,NR,DLI,SAIL,0.0,0.0,0.0459
2022-04,NR,DLI,SBB,0.0002,0.0604,0.0
2022-04,NR,DLI,SFDE,0.0345,6.02,0.0024
2022-04,NR,DLI,SHDM,0.0533,7.1938,0.0057
2022-04,NR,DLI,SMQL,0.0,0.0,0.0027
2022-04,NR,DLI,SNP,0.0,0.0,0.0268
2022-04,NR,DLI,SSB,0.0,0.0,0.036
2022-04,NR,DLI,TDMS,0.0,0.0,0.0137
2022-04,NR,DLI,TICD,0.111,21.9241,0.202
2022-04,NR,DLI,TIST,0.0,0.0,0.0174
2022-04,NR,DLI,TKD,0.0,0.0,0.0
2022-04,NR,DLI,TPAP,0.0,0.0,0.2789
2022-04,NR,DLI,TRR,0.0447,6.2325,0.0
2022-04,NR,DLI,TUN,0.0329,4.1501,0.0044
2022-04,NR,FZR,AJL,0.0487,9.2072,0.0
2022-04,NR,FZR,BAT,0.0306,5.8901,0.013
2022-04,NR,FZR,BBMN,0.0,0.0,0.0159
2022-04,NR,FZR,BEAS,0.0317,5.6645,0.0028
2022-04,NR,FZR,BGTN,0.0082,1.7486,0.0369
2022-04,NR,FZR,BRW,0.0269,4.5797,0.0
2022-04,NR,FZR,BTR,0.0161,2.5576,0.0
2022-04,NR,FZR,BWZ,0.0,0.0,0.0204
2022-04,NR,FZR,BXB,0.0243,3.2675,0.0
2022-04,NR,FZR,DDL,0.0,0.0,0.1407
2022-04,NR,FZR,DHW,0.0246,3.7929,0.0
2022-04,NR,FZR,DICD,0.042,2.4065,0.0266
2022-04,NR,FZR,DZA,0.0,0.0,0.0029
2022-04,NR,FZR,FCMA,0.0081,1.9325,0.0
2022-04,NR,FZR,FCSJ,0.0,0.0,0.0188
2022-04,NR,FZR,FCSK,0.0136,2.7091,0.0
2022-04,NR,FZR,FCSS,0.0243,2.8925,0.0
2022-04,NR,FZR,FDK,0.051,10.5537,0.0041
2022-04,NR,FZR,FGDA,0.0092,2.1861,0.0
2022-04,NR,FZR,FKA,0.0445,7.1258,0.0134
2022-04,NR,FZR,FZP,0.0257,4.3696,0.012
2022-04,NR,FZR,GHS,0.0424,7.526,0.0
2022-04,NR,FZR,GJUT,0.0373,5.8546,0.0
2022-04,NR,FZR,GNA,0.0128,3.1972,0.0
2022-04,NR,FZR,GSP,0.0,0.0,0.0072
2022-04,NR,FZR,GVKK,0.0,0.0,0.0852
2022-04,NR,FZR,HSX,0.0,0.0,0.0113
2022-04,NR,FZR,ICPH,0.0367,4.473,0.0131
2022-04,NR,FZR,JAT,0.0,0.0,0.1831
2022-04,NR,FZR,JBD,0.0356,7.1584,0.0
2022-04,NR,FZR,JGN,0.0486,10.2346,0.0
2022-04,NR,FZR,JNL,0.0329,6.7779,0.0061
2022-04,NR,FZR,JRC,0.0,0.0,0.0013
2022-04,NR,FZR,JUC,0.0,0.0,0.0219
2022-04,NR,FZR,KKP,0.0627,11.6516,0.0126
2022-04,NR,FZR,KNDI,0.0041,0.1109,0.0
2022-04,NR,FZR,KRE,0.0169,2.2063,0.0
2022-04,NR,FZR,KSA,0.0575,11.5005,0.0
2022-04,NR,FZR,KTHU,0.0156,0.7741,0.0473
2022-04,NR,FZR,KXH,0.0232,4.7354,0.0153
2022-04,NR,FZR,MDPB,0.0173,0.7337,0.0
2022-04,NR,FZR,MKS,0.0464,10.712,0.0231
2022-04,NR,FZR,MLX,0.0215,4.3257,0.0
2022-04,NR,FZR,MOGA,0.0535,11.6211,0.0228
2022-04,NR,FZR,MQS,0.0408,6.4039,0.0
2022-04,NR,FZR,MXH,0.0116,2.6242,0.0
2022-04,NR,FZR,NAS,0.022,2.0695,0.0
2022-04,NR,FZR,NRM,0.0115,2.1336,0.0
2022-04,NR,FZR,NRO,0.0266,4.7106,0.0027
2022-04,NR,FZR,NSS,0.0053,1.2348,0.0022
2022-04,NR,FZR,PAX,0.036,8.7395,0.0
2022-04,NR,FZR,PGFS,0.0659,3.1893,0.048
2022-04,NR,FZR,PGW,0.0165,3.7229,0.0261
2022-04,NR,FZR,PHR,0.0249,4.5684,0.0
2022-04,NR,FZR,PTK,0.0003,0.0276,0.0005
2022-04,NR,FZR,QDN,0.0,0.0,0.0022
2022-04,NR,FZR,SCPD,0.0,0.0,0.0029
2022-04,NR,FZR,SNL,0.0,0.0,0.0083
2022-04,NR,FZR,SRX,0.0102,0.9421,0.0031
2022-04,NR,FZR,TDO,0.0087,1.9143,0.0
2022-04,NR,FZR,TRA,0.0,0.0,0.0019
2022-04,NR,FZR,TTO,0.0438,9.7705,0.0076
2022-04,NR,FZR,TWB,0.0293,5.5456,0.0074
2022-04,NR,FZR,UHP,0.028,2.8018,0.065
2022-04,NR,LKO,ACCG,0.0,0.0,0.1911
2022-04,NR,LKO,AMG,0.0,0.0,0.0767
2022-04,NR,LKO,AMS,0.0,0.0,0.0514
2022-04,NR,LKO,AYC,0.0079,1.1447,0.0748
2022-04,NR,LKO,BBK,0.0027,0.6898,0.0228
2022-04,NR,LKO,BQP,0.0202,0.936,0.0
2022-04,NR,LKO,BSB,0.0001,0.0133,0.0
2022-04,NR,LKO,CFSL,0.0,0.0,0.0289
2022-04,NR,LKO,CHH,0.0027,0.508,0.0524
2022-04,NR,LKO,DYP,0.016,3.0543,0.0013
2022-04,NR,LKO,FCIB,0.0,0.0,0.0177
2022-04,NR,LKO,FGTP,0.0039,0.5582,0.603
2022-04,NR,LKO,GNG,0.0519,9.1127,0.0022
2022-04,NR,LKO,HPCM,0.0,0.0,0.1384
2022-04,NR,LKO,IFFP,0.1452,10.3706,0.0041
2022-04,NR,LKO,IGFC,0.085,6.6019,0.0
2022-04,NR,LKO,JNH,0.0,0.0,0.0123
2022-04,NR,LKO,JNU,0.0,0.0,0.0032
2022-04,NR,LKO,JPCT,0.0,0.0,0.0429
2022-04,NR,LKO,KDF,0.0,0.0,0.0192
2022-04,NR,LKO,LKO,0.0,0.0,0.0035
2022-04,NR,LKO,MGW,0.0104,0.4261,0.0
2022-04,NR,LKO,MLJ,0.0,0.0,0.0306
2022-04,NR,LKO,PBH,0.0,0.0,0.0308
2022-04,NR,LKO,PSMR,0.0653,2.8942,0.1623
2022-04,NR,LKO,RBL,0.0,0.0,0.028
2022-04,NR,LKO,RZN,0.0,0.0,0.0029
2022-04,NR,LKO,SHG,0.0026,0.1187,0.0472
2022-04,NR,LKO,SIC,0.0,0.0,0.0322
2022-04,NR,LKO,SLN,0.0541,10.6032,0.0535
2022-04,NR,LKO,SOP,0.0052,1.0426,0.0427
2022-04,NR,LKO,SYW,0.0,0.0,0.0092
2022-04,NR,LKO,TQA,0.0058,0.2796,0.0
2022-04,NR,LKO,TTPH,0.0,0.1098,0.7067
2022-04,NR,LKO,UCR,0.0053,0.4407,0.0027
2022-04,NR,LKO,VYN,0.0175,2.0397,0.0245
2022-04,NR,MB,AO,0.0,0.0,0.0013
2022-04,NR,MB,ATLP,0.0002,0.0088,0.0706
2022-04,NR,MB,AUR,0.0,0.0,0.0033
2022-04,NR,MB,BE,0.0,0.0,0.0364
2022-04,NR,MB,BGMU,0.0013,0.0939,0.0
2022-04,NR,MB,BJO,0.0053,0.7447,0.0597
2022-04,NR,MB,BRYC,0.0,0.0,0.0605
2022-04,NR,MB,BSC,0.0,0.0,0.0247
2022-04,NR,MB,CH,0.0,0.0,0.0333
2022-04,NR,MB,DPR,0.016,2.5158,0.0
2022-04,NR,MB,FCSH,0.0,0.0,0.0155
2022-04,NR,MB,GJL,0.0,0.0,0.0468
2022-04,NR,MB,GMS,0.0,0.0,0.008
2022-04,NR,MB,HPU,0.0,0.0,0.0053
2022-04,NR,MB,HRI,0.0053,0.7756,0.0587
2022-04,NR,MB,HRW,0.0,0.0,0.0137
2022-04,NR,MB,ICMB,0.0299,1.859,0.0187
2022-04,NR,MB,IFAB,0.1397,7.8569,0.0
2022-04,NR,MB,JPLS,0.0,0.0,0.0139
2022-04,NR,MB,JWP,0.0059,0.507,0.0117
2022-04,NR,MB,KJY,0.0099,0.6103,0.0
2022-04,NR,MB,MB,0.0133,2.0248,0.072
2022-04,NR,MB,MINJ,0.0,0.0,0.0013
2022-04,NR,MB,MJOG,0.0021,0.674,0.035
2022-04,NR,MB,PMRP,0.0,0.0,0.3466
2022-04,NR,MB,POSA,0.0,0.0,0.0737
2022-04,NR,MB,POSB,0.0,0.0,0.0498
2022-04,NR,MB,POSN,0.0,0.0,0.0406
2022-04,NR,MB,PRI,0.0284,1.3842,0.0394
2022-04,NR,MB,RK,0.022,1.3509,0.0124
2022-04,NR,MB,RKSH,0.0,0.0,0.0157
2022-04,NR,MB,RMU,0.0,0.0,0.0122
2022-04,NR,MB,ROZA,0.1232,20.6221,0.0601
2022-04,NR,MB,SAN,0.0,0.0,0.0179
2022-04,NR,MB,UGSM,0.0237,3.2894,0.0
2022-04,NR,MB,VRH,0.0027,0.1909,0.0
2022-04,NR,MB,YFIB,0.0636,4.7047,0.0
2022-04,NR,UMB,AADR,0.0,0.0,0.0032
2022-04,NR,UMB,ABS,0.038,5.8539,0.0065
2022-04,NR,UMB,AHH,0.0244,4.4487,0.0
2022-04,NR,UMB,BARJ,0.0753,4.0288,0.0
2022-04,NR,UMB,BCU,0.0027,0.7088,0.0044
2022-04,NR,UMB,BNN,0.0597,9.8947,0.0
2022-04,NR,UMB,BSPN,0.0095,1.2883,0.0
2022-04,NR,UMB,BTI,0.0171,4.3773,0.0085
2022-04,NR,UMB,BXC,0.0163,1.2964,0.0
2022-04,NR,UMB,CDG,0.0433,4.2674,0.0545
2022-04,NR,UMB,CHA,0.0471,8.0161,0.0
2022-04,NR,UMB,CWHN,0.0053,1.1622,0.0
2022-04,NR,UMB,DFSB,0.0,0.0,0.0159
2022-04,NR,UMB,DKT,0.0277,3.2824,0.0083
2022-04,NR,UMB,DOA,0.0036,0.8131,0.0032
2022-04,NR,UMB,DUI,0.0253,4.0337,0.014
2022-04,NR,UMB,FCID,0.008,2.021,0.0
2022-04,NR,UMB,FCSP,0.0314,5.5266,0.0
2022-04,NR,UMB,GACL,0.0845,4.2758,0.032
2022-04,NR,UMB,GANL,0.0089,0.369,0.0
2022-04,NR,UMB,GCWS,0.0,0.0,0.0163
2022-04,NR,UMB,GDB,0.0513,9.12,0.0027
2022-04,NR,UMB,GFPA,0.0136,2.0763,0.0365
2022-04,NR,UMB,GHTL,0.0,0.0,0.1824
2022-04,NR,UMB,GPHK,0.046,6.0874,0.0412
2022-04,NR,UMB,GVG,0.0214,3.1508,0.0242
2022-04,NR,UMB,ICAK,0.0023,0.7088,0.0267
2022-04,NR,UMB,ICDP,0.0141,1.8362,0.0166
2022-04,NR,UMB,JUDW,0.0,0.0,0.0018
2022-04,NR,UMB,KART,0.0266,1.3132,0.0122
2022-04,NR,UMB,KJGY,0.0005,0.0127,0.0304
2022-04,NR,UMB,KLK,0.0005,0.1771,0.0003
2022-04,NR,UMB,KMNN,0.0037,0.8901,0.0
2022-04,NR,UMB,KNN,0.0232,5.1457,0.0179
2022-04,NR,UMB,KRLI,0.0105,1.4193,0.0
2022-04,NR,UMB,LHA,0.0585,7.8322,0.0
2022-04,NR,UMB,LPBP,0.0,0.0,0.0586
2022-04,NR,UMB,MET,0.045,9.5333,0.0013
2022-04,NR,UMB,MOT,0.0634,10.3822,0.0027
2022-04,NR,UMB,MRND,0.0043,0.5007,0.0
2022-04,NR,UMB,MSPM,0.0038,0.1326,0.0
2022-04,NR,UMB,NBA,0.0338,6.8002,0.008
2022-04,NR,UMB,NFLB,0.0425,1.2641,0.0123
2022-04,NR,UMB,NFLN,0.0425,1.6721,0.0
2022-04,NR,UMB,NPSB,0.0,0.0,0.6482
2022-04,NR,UMB,PACL,0.0,0.0,0.0154
2022-04,NR,UMB,PDTK,0.0,0.0,0.2304
2022-04,NR,UMB,PLPC,0.0514,7.379,0.0649
2022-04,NR,UMB,PMAB,0.0039,0.1003,0.0
2022-04,NR,UMB,PMRG,0.0,0.0,0.17
2022-04,NR,UMB,PTA,0.0715,10.7054,0.0
2022-04,NR,UMB,PUL,0.0525,11.3877,0.0157
2022-04,NR,UMB,QRP,0.0329,5.8965,0.0039
2022-04,NR,UMB,RPAR,0.0193,3.6149,0.0
2022-04,NR,UMB,RPJ,0.0232,4.9038,0.0344
2022-04,NR,UMB,RTPR,0.0,0.0,0.1618
2022-04,NR,UMB,SAG,0.0348,6.3924,0.0
2022-04,NR,UMB,SFMU,0.0569,13.3483,0.0243
2022-04,NR,UMB,SIR,0.0304,4.1083,0.0013
2022-04,NR,UMB,SRE,0.0,0.0,0.0414
2022-04,NR,UMB,TAPA,0.0263,5.531,0.0
2022-04,NR,UMB,UMB,0.0114,1.6319,0.0023
2022-04,NR,UMB,VBCG,0.0,0.0,0.0791
2022-04,NR,UMB,YJUD,0.0677,9.0032,0.0354
2022-04,NW,AII,ACLR,0.0265,2.5806,0.0228
2022-04,NW,AII,BNGS,0.0822,8.1728,0.0362
2022-04,NW,AII,CMCK,0.0261,3.9038,0.0022
2022-04,NW,AII,DNRP,0.0,0.0,0.0066
2022-04,NW,AII,DOZ,0.0024,0.1494,0.0109
2022-04,NW,AII,DRB,0.004,0.557,0.0
2022-04,NW,AII,HMG,0.0,0.0,0.0114
2022-04,NW,AII,LCTS,0.1307,9.7158,0.061
2022-04,NW,AII,MDJN,0.0,0.0,0.0084
2022-04,NW,AII,MJ,0.0,0.0,0.0075
2022-04,NW,AII,MXO,0.0112,0.6627,0.0
2022-04,NW,AII,RPZ,0.0026,0.3602,0.0266
2022-04,NW,AII,SMPB,0.1224,13.1761,0.0324
2022-04,NW,AII,UNCK,0.2217,17.609,0.0122
2022-04,NW,BKN,APH,0.0202,1.9392,0.008
2022-04,NW,BKN,BAF,0.0045,0.3492,0.0
2022-04,NW,BKN,BHT,0.0557,9.9869,0.0173
2022-04,NW,BKN,BNW,0.0,0.0,0.012
2022-04,NW,BKN,BNWC,0.0081,0.2485,0.0
2022-04,NW,BKN,ENB,0.018,3.4245,0.0
2022-04,NW,BKN,HMEL,0.0598,9.4121,0.0262
2022-04,NW,BKN,HMH,0.0079,0.4181,0.0221
2022-04,NW,BKN,JKCM,0.0,0.0,0.0653
2022-04,NW,BKN,KLYT,0.0014,0.2285,0.0064
2022-04,NW,BKN,KNL,0.0134,2.7588,0.0
2022-04,NW,BKN,KNSR,0.0026,0.4942,0.0
2022-04,NW,BKN,LGH,0.0,0.0,0.0163
2022-04,NW,BKN,MBY,0.0444,8.1098,0.0057
2022-04,NW,BKN,MIGK,0.0,0.0,0.5461
2022-04,NW,BKN,MJPJ,0.0,0.0,0.2472
2022-04,NW,BKN,RMN,0.0247,5.1272,0.0
2022-04,NW,BKN,SBNR,0.0189,5.3138,0.0
2022-04,NW,BKN,SGNR,0.0053,0.9991,0.0105
2022-04,NW,BKN,SGRA,0.0,0.0,0.0008
2022-04,NW,BKN,SOG,0.0054,1.6074,0.0312
2022-04,NW,BKN,SSA,0.088,14.4922,0.0245
2022-04,NW,BKN,STD,0.009,0.2282,0.0648
2022-04,NW,BKN,STPB,0.0,0.0,0.6858
2022-04,NW,BKN,UTCJ,0.0,0.0,0.102
2022-04,NW,BKN,WCMB,0.0,0.0,0.1138
2022-04,NW,BKN,ZP,0.0081,0.3517,0.0
2022-04,NW,JP,AGS,0.0155,2.2701,0.0443
2022-04,NW,JP,ALIK,0.0469,5.1075,0.024
2022-04,NW,JP,BAGA,0.0159,1.1858,0.0
2022-04,NW,JP,BKI,0.014,0.4537,0.0
2022-04,NW,JP,BPAJ,0.0,0.0,0.0274
2022-04,NW,JP,CMLK,0.4626,33.308,0.5133
2022-04,NW,JP,FL,0.0091,0.2161,0.0
2022-04,NW,JP,ICDK,0.0788,7.9659,0.0385
2022-04,NW,JP,JLLO,0.0204,0.8447,0.0
